N,g(N)
9235000.000000,0.418957
9236000.000000,0.408548
9237000.000000,0.432792
9238000.000000,0.415939
9239000.000000,0.417542
9240000.000000,0.410736
9241000.000000,0.397776
9242000.000000,0.425131
9243000.000000,0.415700
9244000.000000,0.409838
9245000.000000,0.417494
9246000.000000,0.418824
9247000.000000,0.409183
9248000.000000,0.396094
9249000.000000,0.418672
9250000.000000,0.410512
9251000.000000,0.411292
9252000.000000,0.403330
9253000.000000,0.417944
9254000.000000,0.411543
9255000.000000,0.408499
9256000.000000,0.420300
9257000.000000,0.407327
9258000.000000,0.418994
9259000.000000,0.409766
9260000.000000,0.412011
9261000.000000,0.401864
9262000.000000,0.404334
9263000.000000,0.411747
9264000.000000,0.417446
9265000.000000,0.408430
9266000.000000,0.409095
9267000.000000,0.400617
9268000.000000,0.404542
9269000.000000,0.422455
9270000.000000,0.402016
9271000.000000,0.416157
9272000.000000,0.414809
9273000.000000,0.410664
9274000.000000,0.415101
9275000.000000,0.404788
9276000.000000,0.416163
9277000.000000,0.407761
9278000.000000,0.412867
9279000.000000,0.419602
9280000.000000,0.413443
9281000.000000,0.420488
9282000.000000,0.419830
9283000.000000,0.412353
9284000.000000,0.409761
9285000.000000,0.414525
9286000.000000,0.424631
9287000.000000,0.394204
9288000.000000,0.405353
9289000.000000,0.408088
9290000.000000,0.415732
9291000.000000,0.411395
9292000.000000,0.402127
9293000.000000,0.420934
9294000.000000,0.405141
9295000.000000,0.410785
9296000.000000,0.412168
9297000.000000,0.414609
9298000.000000,0.414326
9299000.000000,0.402487
9300000.000000,0.409057
9301000.000000,0.405372
9302000.000000,0.409693
9303000.000000,0.410308
9304000.000000,0.409030
9305000.000000,0.409759
9306000.000000,0.396651
9307000.000000,0.405303
9308000.000000,0.415042
9309000.000000,0.397584
9310000.000000,0.407612
9311000.000000,0.407662
9312000.000000,0.405710
9313000.000000,0.418475
9314000.000000,0.415277
9315000.000000,0.409583
9316000.000000,0.423999
9317000.000000,0.407216
9318000.000000,0.410039
9319000.000000,0.409290
9320000.000000,0.416156
9321000.000000,0.418772
9322000.000000,0.405085
9323000.000000,0.409752
9324000.000000,0.415723
9325000.000000,0.404787
9326000.000000,0.414950
9327000.000000,0.427080
9328000.000000,0.420445
9329000.000000,0.416120
9330000.000000,0.407252
9331000.000000,0.409688
9332000.000000,0.402944
9333000.000000,0.415072
9334000.000000,0.403220
9335000.000000,0.423339
9336000.000000,0.396320
9337000.000000,0.420372
9338000.000000,0.405000
9339000.000000,0.405617
9340000.000000,0.404394
9341000.000000,0.408911
9342000.000000,0.420767
9343000.000000,0.409825
9344000.000000,0.410085
9345000.000000,0.417027
9346000.000000,0.410980
9347000.000000,0.410303
9348000.000000,0.415434
9349000.000000,0.408084
9350000.000000,0.404608
9351000.000000,0.397518
9352000.000000,0.414180
9353000.000000,0.422513
9354000.000000,0.419398
9355000.000000,0.416303
9356000.000000,0.396173
9357000.000000,0.403286
9358000.000000,0.407276
9359000.000000,0.404800
9360000.000000,0.409389
9361000.000000,0.410539
9362000.000000,0.408180
9363000.000000,0.410058
9364000.000000,0.409794
9365000.000000,0.431143
9366000.000000,0.412842
9367000.000000,0.413038
9368000.000000,0.404204
9369000.000000,0.418084
9370000.000000,0.412527
9371000.000000,0.414016
9372000.000000,0.402624
9373000.000000,0.398100
9374000.000000,0.413464
9375000.000000,0.414570
9376000.000000,0.407038
9377000.000000,0.406543
9378000.000000,0.422799
9379000.000000,0.407712
9380000.000000,0.418190
9381000.000000,0.408788
9382000.000000,0.411417
9383000.000000,0.416414
9384000.000000,0.413022
9385000.000000,0.405106
9386000.000000,0.395633
9387000.000000,0.407444
9388000.000000,0.425394
9389000.000000,0.410576
9390000.000000,0.410414
9391000.000000,0.418405
9392000.000000,0.405900
9393000.000000,0.417102
9394000.000000,0.411043
9395000.000000,0.413993
9396000.000000,0.414601
9397000.000000,0.425268
9398000.000000,0.420338
9399000.000000,0.405218
9400000.000000,0.414241
9401000.000000,0.396075
9402000.000000,0.415582
9403000.000000,0.402881
9404000.000000,0.410718
9405000.000000,0.399545
9406000.000000,0.416835
9407000.000000,0.416240
9408000.000000,0.410734
9409000.000000,0.411807
9410000.000000,0.410929
9411000.000000,0.411990
9412000.000000,0.408741
9413000.000000,0.407863
9414000.000000,0.410571
9415000.000000,0.412073
9416000.000000,0.428287
9417000.000000,0.423642
9418000.000000,0.428278
9419000.000000,0.404846
9420000.000000,0.419425
9421000.000000,0.422976
9422000.000000,0.414115
9423000.000000,0.419280
9424000.000000,0.404518
9425000.000000,0.403154
9426000.000000,0.418169
9427000.000000,0.413659
9428000.000000,0.407023
9429000.000000,0.415950
9430000.000000,0.421577
9431000.000000,0.405038
9432000.000000,0.415032
9433000.000000,0.412067
9434000.000000,0.412080
9435000.000000,0.410140
9436000.000000,0.407357
9437000.000000,0.415340
9438000.000000,0.405909
9439000.000000,0.416902
9440000.000000,0.410336
9441000.000000,0.417610
9442000.000000,0.416118
9443000.000000,0.418955
9444000.000000,0.402569
9445000.000000,0.413846
9446000.000000,0.409332
9447000.000000,0.408438
9448000.000000,0.400198
9449000.000000,0.414688
9450000.000000,0.428273
9451000.000000,0.411590
9452000.000000,0.411853
9453000.000000,0.409875
9454000.000000,0.417427
9455000.000000,0.410504
9456000.000000,0.414175
9457000.000000,0.422565
9458000.000000,0.425093
9459000.000000,0.410267
9460000.000000,0.409767
9461000.000000,0.409876
9462000.000000,0.407721
9463000.000000,0.419914
9464000.000000,0.421070
9465000.000000,0.407384
9466000.000000,0.418547
9467000.000000,0.419641
9468000.000000,0.408136
9469000.000000,0.409452
9470000.000000,0.400294
9471000.000000,0.413624
9472000.000000,0.412258
9473000.000000,0.413465
9474000.000000,0.418925
9475000.000000,0.400832
9476000.000000,0.419215
9477000.000000,0.407142
9478000.000000,0.420888
9479000.000000,0.416778
9480000.000000,0.413305
9481000.000000,0.419599
9482000.000000,0.411711
9483000.000000,0.419343
9484000.000000,0.410320
9485000.000000,0.409697
9486000.000000,0.403684
9487000.000000,0.398505
9488000.000000,0.416568
9489000.000000,0.401479
9490000.000000,0.414750
9491000.000000,0.413050
9492000.000000,0.393729
9493000.000000,0.397609
9494000.000000,0.404760
9495000.000000,0.400996
9496000.000000,0.407935
9497000.000000,0.414469
9498000.000000,0.412751
9499000.000000,0.424660
9500000.000000,0.407532
9501000.000000,0.421820
9502000.000000,0.410376
9503000.000000,0.409924
9504000.000000,0.413693
9505000.000000,0.416071
9506000.000000,0.409750
9507000.000000,0.400009
9508000.000000,0.412336
9509000.000000,0.396345
9510000.000000,0.418343
9511000.000000,0.407675
9512000.000000,0.420671
9513000.000000,0.410870
9514000.000000,0.408779
9515000.000000,0.400675
9516000.000000,0.417204
9517000.000000,0.401554
9518000.000000,0.415126
9519000.000000,0.410866
9520000.000000,0.404040
9521000.000000,0.410580
9522000.000000,0.415112
9523000.000000,0.409857
9524000.000000,0.407528
9525000.000000,0.419108
9526000.000000,0.399427
9527000.000000,0.404061
9528000.000000,0.420481
9529000.000000,0.406820
9530000.000000,0.421668
9531000.000000,0.413810
9532000.000000,0.417369
9533000.000000,0.408014
9534000.000000,0.405631
9535000.000000,0.405605
9536000.000000,0.399372
9537000.000000,0.427549
9538000.000000,0.409459
9539000.000000,0.419538
9540000.000000,0.413381
9541000.000000,0.403296
9542000.000000,0.419873
9543000.000000,0.415683
9544000.000000,0.411891
9545000.000000,0.408881
9546000.000000,0.414662
9547000.000000,0.407532
9548000.000000,0.410059
9549000.000000,0.404440
9550000.000000,0.422130
9551000.000000,0.409154
9552000.000000,0.417108
9553000.000000,0.408367
9554000.000000,0.416460
9555000.000000,0.408231
9556000.000000,0.419333
9557000.000000,0.409501
9558000.000000,0.403553
9559000.000000,0.402474
9560000.000000,0.400431
9561000.000000,0.406017
9562000.000000,0.406161
9563000.000000,0.409324
9564000.000000,0.420111
9565000.000000,0.402992
9566000.000000,0.397652
9567000.000000,0.414732
9568000.000000,0.409091
9569000.000000,0.419540
9570000.000000,0.408243
9571000.000000,0.413278
9572000.000000,0.404302
9573000.000000,0.415458
9574000.000000,0.418200
9575000.000000,0.415390
9576000.000000,0.411174
9577000.000000,0.410871
9578000.000000,0.409740
9579000.000000,0.410517
9580000.000000,0.415110
9581000.000000,0.410206
9582000.000000,0.408109
9583000.000000,0.412491
9584000.000000,0.402306
9585000.000000,0.413944
9586000.000000,0.412988
9587000.000000,0.409204
9588000.000000,0.414133
9589000.000000,0.404104
9590000.000000,0.409482
9591000.000000,0.400061
9592000.000000,0.412596
9593000.000000,0.411579
9594000.000000,0.404107
9595000.000000,0.413773
9596000.000000,0.409683
9597000.000000,0.390394
9598000.000000,0.422049
9599000.000000,0.405279
9600000.000000,0.405668
9601000.000000,0.411135
9602000.000000,0.418123
9603000.000000,0.405226
9604000.000000,0.420629
9605000.000000,0.415602
9606000.000000,0.413792
9607000.000000,0.411520
9608000.000000,0.420696
9609000.000000,0.412923
9610000.000000,0.413644
9611000.000000,0.417928
9612000.000000,0.413588
9613000.000000,0.409405
9614000.000000,0.414183
9615000.000000,0.402387
9616000.000000,0.419359
9617000.000000,0.414178
9618000.000000,0.412497
9619000.000000,0.409591
9620000.000000,0.418496
9621000.000000,0.404989
9622000.000000,0.414390
9623000.000000,0.413229
9624000.000000,0.410696
9625000.000000,0.405573
9626000.000000,0.408306
9627000.000000,0.411404
9628000.000000,0.414899
9629000.000000,0.413887
9630000.000000,0.407593
9631000.000000,0.409049
9632000.000000,0.409296
9633000.000000,0.409140
9634000.000000,0.399843
9635000.000000,0.408455
9636000.000000,0.410740
9637000.000000,0.417302
9638000.000000,0.407228
9639000.000000,0.413816
9640000.000000,0.411606
9641000.000000,0.410019
9642000.000000,0.413978
9643000.000000,0.420165
9644000.000000,0.409518
9645000.000000,0.416895
9646000.000000,0.414524
9647000.000000,0.410420
9648000.000000,0.417065
9649000.000000,0.415446
9650000.000000,0.416469
9651000.000000,0.416539
9652000.000000,0.418780
9653000.000000,0.420626
9654000.000000,0.420624
9655000.000000,0.409949
9656000.000000,0.412093
9657000.000000,0.410783
9658000.000000,0.416979
9659000.000000,0.402867
9660000.000000,0.405334
9661000.000000,0.409861
9662000.000000,0.411159
9663000.000000,0.403918
9664000.000000,0.411360
9665000.000000,0.410118
9666000.000000,0.404331
9667000.000000,0.417370
9668000.000000,0.422187
9669000.000000,0.404027
9670000.000000,0.411078
9671000.000000,0.408024
9672000.000000,0.420616
9673000.000000,0.404431
9674000.000000,0.409283
9675000.000000,0.408432
9676000.000000,0.424120
9677000.000000,0.408521
9678000.000000,0.397232
9679000.000000,0.404430
9680000.000000,0.416953
9681000.000000,0.410224
9682000.000000,0.395808
9683000.000000,0.426586
9684000.000000,0.410680
9685000.000000,0.411622
9686000.000000,0.418081
9687000.000000,0.411443
9688000.000000,0.420662
9689000.000000,0.405752
9690000.000000,0.411427
9691000.000000,0.409229
9692000.000000,0.410789
9693000.000000,0.412670
9694000.000000,0.414552
9695000.000000,0.420492
9696000.000000,0.389672
9697000.000000,0.404658
9698000.000000,0.411928
9699000.000000,0.410389
9700000.000000,0.407503
9701000.000000,0.422363
9702000.000000,0.402827
9703000.000000,0.402953
9704000.000000,0.403635
9705000.000000,0.404050
9706000.000000,0.416248
9707000.000000,0.397002
9708000.000000,0.406876
9709000.000000,0.412187
9710000.000000,0.400501
9711000.000000,0.403035
9712000.000000,0.397077
9713000.000000,0.424902
9714000.000000,0.408494
9715000.000000,0.412999
9716000.000000,0.406830
9717000.000000,0.415214
9718000.000000,0.426501
9719000.000000,0.415206
9720000.000000,0.400204
9721000.000000,0.412246
9722000.000000,0.417088
9723000.000000,0.407235
9724000.000000,0.397570
9725000.000000,0.404209
9726000.000000,0.412695
9727000.000000,0.412463
9728000.000000,0.416929
9729000.000000,0.425716
9730000.000000,0.417277
9731000.000000,0.418056
9732000.000000,0.408105
9733000.000000,0.417399
9734000.000000,0.425638
9735000.000000,0.409383
9736000.000000,0.418731
9737000.000000,0.403647
9738000.000000,0.425334
9739000.000000,0.410278
9740000.000000,0.408790
9741000.000000,0.409366
9742000.000000,0.393235
9743000.000000,0.406781
9744000.000000,0.400083
9745000.000000,0.407119
9746000.000000,0.414515
9747000.000000,0.407026
9748000.000000,0.405561
9749000.000000,0.422869
9750000.000000,0.420422
9751000.000000,0.404870
9752000.000000,0.415771
9753000.000000,0.406169
9754000.000000,0.415198
9755000.000000,0.398361
9756000.000000,0.418947
9757000.000000,0.415361
9758000.000000,0.411176
9759000.000000,0.411045
9760000.000000,0.407746
9761000.000000,0.404321
9762000.000000,0.418829
9763000.000000,0.413835
9764000.000000,0.410939
9765000.000000,0.410556
9766000.000000,0.410039
9767000.000000,0.405139
9768000.000000,0.412396
9769000.000000,0.397322
9770000.000000,0.403065
9771000.000000,0.408961
9772000.000000,0.405617
9773000.000000,0.403762
9774000.000000,0.397437
9775000.000000,0.401812
9776000.000000,0.401639
9777000.000000,0.408541
9778000.000000,0.407100
9779000.000000,0.409326
9780000.000000,0.408091
9781000.000000,0.398738
9782000.000000,0.406784
9783000.000000,0.413794
9784000.000000,0.410327
9785000.000000,0.403818
9786000.000000,0.402428
9787000.000000,0.413367
9788000.000000,0.406556
9789000.000000,0.403199
9790000.000000,0.403441
9791000.000000,0.418665
9792000.000000,0.404299
9793000.000000,0.402116
9794000.000000,0.413731
9795000.000000,0.417628
9796000.000000,0.428828
9797000.000000,0.420338
9798000.000000,0.402415
9799000.000000,0.408315
9800000.000000,0.410785
9801000.000000,0.417868
9802000.000000,0.412221
9803000.000000,0.417443
9804000.000000,0.410411
9805000.000000,0.400105
9806000.000000,0.408699
9807000.000000,0.415319
9808000.000000,0.421547
9809000.000000,0.397846
9810000.000000,0.400913
9811000.000000,0.398572
9812000.000000,0.416508
9813000.000000,0.409832
9814000.000000,0.416821
9815000.000000,0.414930
9816000.000000,0.418954
9817000.000000,0.410417
9818000.000000,0.423365
9819000.000000,0.411333
9820000.000000,0.418363
9821000.000000,0.409662
9822000.000000,0.408425
9823000.000000,0.409458
9824000.000000,0.414436
9825000.000000,0.414535
9826000.000000,0.411491
9827000.000000,0.406744
9828000.000000,0.407463
9829000.000000,0.396584
9830000.000000,0.413723
9831000.000000,0.427187
9832000.000000,0.407510
9833000.000000,0.410696
9834000.000000,0.422446
9835000.000000,0.419036
9836000.000000,0.398991
9837000.000000,0.420860
9838000.000000,0.414522
9839000.000000,0.417376
9840000.000000,0.423637
9841000.000000,0.407140
9842000.000000,0.403327
9843000.000000,0.423141
9844000.000000,0.408322
9845000.000000,0.413200
9846000.000000,0.396274
9847000.000000,0.408699
9848000.000000,0.407534
9849000.000000,0.413533
9850000.000000,0.406755
9851000.000000,0.416551
9852000.000000,0.407009
9853000.000000,0.424028
9854000.000000,0.415716
9855000.000000,0.408579
9856000.000000,0.413468
9857000.000000,0.406220
9858000.000000,0.410927
9859000.000000,0.418856
9860000.000000,0.405678
9861000.000000,0.410279
9862000.000000,0.391799
9863000.000000,0.411929
9864000.000000,0.407438
9865000.000000,0.413660
9866000.000000,0.402264
9867000.000000,0.415509
9868000.000000,0.413085
9869000.000000,0.418049
9870000.000000,0.414509
9871000.000000,0.421587
9872000.000000,0.412228
9873000.000000,0.411272
9874000.000000,0.417620
9875000.000000,0.412681
9876000.000000,0.413093
9877000.000000,0.412459
9878000.000000,0.400555
9879000.000000,0.416786
9880000.000000,0.413075
9881000.000000,0.403548
9882000.000000,0.414806
9883000.000000,0.412357
9884000.000000,0.398870
9885000.000000,0.400498
9886000.000000,0.408238
9887000.000000,0.410022
9888000.000000,0.405662
9889000.000000,0.407353
9890000.000000,0.399610
9891000.000000,0.412063
9892000.000000,0.414112
9893000.000000,0.407922
9894000.000000,0.397064
9895000.000000,0.414529
9896000.000000,0.412644
9897000.000000,0.414537
9898000.000000,0.403406
9899000.000000,0.399955
9900000.000000,0.406009
9901000.000000,0.424801
9902000.000000,0.416045
9903000.000000,0.421780
9904000.000000,0.411756
9905000.000000,0.406593
9906000.000000,0.412816
9907000.000000,0.427926
9908000.000000,0.421207
9909000.000000,0.414906
9910000.000000,0.415273
9911000.000000,0.414869
9912000.000000,0.418190
9913000.000000,0.402486
9914000.000000,0.405612
9915000.000000,0.405681
9916000.000000,0.402171
9917000.000000,0.411536
9918000.000000,0.399985
9919000.000000,0.403338
9920000.000000,0.416760
9921000.000000,0.420207
9922000.000000,0.409113
9923000.000000,0.395086
9924000.000000,0.417988
9925000.000000,0.409841
9926000.000000,0.413843
9927000.000000,0.431364
9928000.000000,0.402761
9929000.000000,0.411297
9930000.000000,0.413757
9931000.000000,0.405622
9932000.000000,0.412703
9933000.000000,0.407680
9934000.000000,0.415409
9935000.000000,0.416027
9936000.000000,0.406091
9937000.000000,0.413140
9938000.000000,0.430300
9939000.000000,0.413868
9940000.000000,0.410596
9941000.000000,0.401152
9942000.000000,0.415568
9943000.000000,0.412214
