Random Max Range,Average Numbers Generated
1663000,563.192000
1664000,554.601000
1665000,560.717000
1666000,555.907000
1667000,561.299000
1668000,566.120000
1669000,576.155000
1670000,561.405000
1671000,573.568000
1672000,559.057000
1673000,579.476000
1674000,557.202000
1675000,555.350000
1676000,562.103000
1677000,552.867000
1678000,575.967000
1679000,557.744000
1680000,542.052000
1681000,562.325000
1682000,554.240000
1683000,556.649000
1684000,560.426000
1685000,561.125000
1686000,573.765000
1687000,565.123000
1688000,567.369000
1689000,542.984000
1690000,546.914000
1691000,557.656000
1692000,568.937000
1693000,553.150000
1694000,548.862000
1695000,571.849000
1696000,540.734000
1697000,578.329000
1698000,583.544000
1699000,564.137000
1700000,569.941000
1701000,566.089000
1702000,573.531000
1703000,560.261000
1704000,572.784000
1705000,557.228000
1706000,554.763000
1707000,547.948000
1708000,560.215000
1709000,559.303000
1710000,546.823000
1711000,565.820000
1712000,565.725000
1713000,570.028000
1714000,559.192000
1715000,560.971000
1716000,577.302000
1717000,563.727000
1718000,566.742000
1719000,578.085000
1720000,557.384000
1721000,550.580000
1722000,565.587000
1723000,554.043000
1724000,576.903000
1725000,567.253000
1726000,570.903000
1727000,565.225000
1728000,571.987000
1729000,569.629000
1730000,571.775000
1731000,580.249000
1732000,574.104000
1733000,562.526000
1734000,557.242000
1735000,568.040000
1736000,568.314000
1737000,582.467000
1738000,582.050000
1739000,559.986000
1740000,573.241000
1741000,569.705000
1742000,578.663000
1743000,570.432000
1744000,584.334000
1745000,590.221000
1746000,585.192000
1747000,565.524000
1748000,568.943000
1749000,567.328000
1750000,566.636000
1751000,569.961000
1752000,576.235000
1753000,598.184000
1754000,591.785000
1755000,571.034000
1756000,575.553000
1757000,580.471000
1758000,590.687000
1759000,565.525000
1760000,562.701000
1761000,577.049000
1762000,595.080000
1763000,563.046000
1764000,564.093000
1765000,565.353000
1766000,559.552000
1767000,591.949000
1768000,586.364000
1769000,560.290000
1770000,570.550000
1771000,581.554000
1772000,564.214000
1773000,585.759000
1774000,578.461000
1775000,590.717000
1776000,568.520000
1777000,571.742000
1778000,571.419000
1779000,575.936000
1780000,597.742000
1781000,569.165000
1782000,576.328000
1783000,587.994000
1784000,578.954000
1785000,586.657000
1786000,574.058000
1787000,577.538000
1788000,583.385000
1789000,560.265000
1790000,579.619000
1791000,576.247000
1792000,577.082000
1793000,588.603000
1794000,579.806000
1795000,567.513000
1796000,603.817000
1797000,587.432000
1798000,563.226000
1799000,587.084000
1800000,580.678000
1801000,577.112000
1802000,592.613000
1803000,591.657000
1804000,580.773000
1805000,579.503000
1806000,582.283000
1807000,586.618000
1808000,580.153000
1809000,586.340000
1810000,593.119000
1811000,574.346000
1812000,578.632000
1813000,585.520000
1814000,604.338000
1815000,589.954000
1816000,596.204000
1817000,584.817000
1818000,579.528000
1819000,573.778000
1820000,591.315000
1821000,574.582000
1822000,582.041000
1823000,572.921000
1824000,575.348000
1825000,579.803000
1826000,585.797000
1827000,588.104000
1828000,593.355000
1829000,578.103000
1830000,595.237000
1831000,573.078000
1832000,593.319000
1833000,600.017000
1834000,582.608000
1835000,585.352000
1836000,600.527000
1837000,601.626000
1838000,582.896000
1839000,590.669000
1840000,609.453000
1841000,593.793000
1842000,589.044000
1843000,561.696000
1844000,571.508000
1845000,597.948000
1846000,580.379000
1847000,603.637000
1848000,606.315000
1849000,583.624000
1850000,590.652000
1851000,577.132000
1852000,591.734000
1853000,597.464000
1854000,610.027000
1855000,587.159000
1856000,583.336000
1857000,586.041000
1858000,593.974000
1859000,583.250000
1860000,604.135000
1861000,601.293000
1862000,588.431000
1863000,594.165000
1864000,598.216000
1865000,590.968000
1866000,603.339000
1867000,589.976000
1868000,593.882000
1869000,571.147000
1870000,586.719000
1871000,590.358000
1872000,578.805000
1873000,598.185000
1874000,580.385000
1875000,593.503000
1876000,588.958000
1877000,589.466000
1878000,603.215000
1879000,606.092000
1880000,596.750000
1881000,603.821000
1882000,595.125000
1883000,593.621000
1884000,605.471000
1885000,598.049000
1886000,590.188000
1887000,589.935000
1888000,605.529000
1889000,607.325000
1890000,593.051000
1891000,593.858000
1892000,611.873000
1893000,598.949000
1894000,595.073000
1895000,589.932000
1896000,601.867000
1897000,574.539000
1898000,610.650000
1899000,601.530000
1900000,596.021000
1901000,616.041000
1902000,585.446000
1903000,604.149000
1904000,592.384000
1905000,582.614000
1906000,598.987000
1907000,602.231000
1908000,604.705000
1909000,590.013000
1910000,595.560000
1911000,599.386000
1912000,608.296000
1913000,587.056000
1914000,578.419000
1915000,601.287000
1916000,606.751000
1917000,610.540000
1918000,596.829000
1919000,606.580000
1920000,593.403000
1921000,596.522000
1922000,596.729000
1923000,590.326000
1924000,601.177000
1925000,598.118000
1926000,581.489000
1927000,610.499000
1928000,616.486000
1929000,603.846000
1930000,606.482000
1931000,591.578000
1932000,591.254000
1933000,614.678000
1934000,587.582000
1935000,597.895000
1936000,625.119000
1937000,607.954000
1938000,616.810000
1939000,619.867000
1940000,598.336000
1941000,603.771000
1942000,600.811000
1943000,611.977000
1944000,599.132000
1945000,587.079000
1946000,588.232000
1947000,602.200000
1948000,607.797000
1949000,590.606000
1950000,610.413000
1951000,618.337000
1952000,608.065000
1953000,624.031000
1954000,603.477000
1955000,605.823000
1956000,617.167000
1957000,614.481000
1958000,612.955000
1959000,612.543000
1960000,617.001000
1961000,606.755000
1962000,607.785000
1963000,614.417000
1964000,614.240000
1965000,606.280000
1966000,606.537000
1967000,592.479000
1968000,603.822000
1969000,602.646000
1970000,609.079000
1971000,618.498000
1972000,613.723000
1973000,606.028000
1974000,610.613000
1975000,604.059000
1976000,608.471000
1977000,609.717000
1978000,571.380000
1979000,601.823000
1980000,606.294000
1981000,610.910000
1982000,610.413000
1983000,618.736000
1984000,604.506000
1985000,592.105000
1986000,593.221000
1987000,599.570000
1988000,596.490000
1989000,612.527000
1990000,621.667000
1991000,602.055000
1992000,601.080000
1993000,607.421000
1994000,617.394000
1995000,600.956000
1996000,599.845000
1997000,602.177000
1998000,615.825000
1999000,600.290000
2000000,623.534000
2001000,612.305000
2002000,559.940000
2003000,603.704000
2004000,619.212000
2005000,617.496000
2006000,600.451000
2007000,617.014000
2008000,614.252000
2009000,617.827000
2010000,596.368000
2011000,596.055000
2012000,617.277000
2013000,603.926000
2014000,604.055000
2015000,621.840000
2016000,617.467000
2017000,597.006000
2018000,603.247000
2019000,613.575000
2020000,630.278000
2021000,605.195000
2022000,599.414000
2023000,623.539000
2024000,615.268000
2025000,624.403000
2026000,631.392000
2027000,612.937000
2028000,610.481000
2029000,608.575000
2030000,614.524000
2031000,607.919000
2032000,611.317000
2033000,604.594000
2034000,630.878000
2035000,609.324000
2036000,604.288000
2037000,616.463000
2038000,621.479000
2039000,631.203000
2040000,629.862000
2041000,596.671000
2042000,618.734000
2043000,608.522000
2044000,616.592000
2045000,608.238000
2046000,614.721000
2047000,616.253000
2048000,610.620000
2049000,621.651000
2050000,616.550000
2051000,621.060000
2052000,614.177000
2053000,639.547000
2054000,629.860000
2055000,623.495000
2056000,626.869000
2057000,603.543000
2058000,594.796000
2059000,614.779000
2060000,618.914000
2061000,616.860000
2062000,615.546000
2063000,636.156000
2064000,617.612000
2065000,629.699000
2066000,622.603000
2067000,620.959000
2068000,601.600000
2069000,607.458000
2070000,611.679000
2071000,634.922000
2072000,620.547000
2073000,604.514000
2074000,612.264000
2075000,602.866000
2076000,630.811000
2077000,626.763000
2078000,629.975000
2079000,634.383000
2080000,618.154000
2081000,638.323000
2082000,623.087000
2083000,615.298000
2084000,621.677000
2085000,639.106000
2086000,630.622000
2087000,626.044000
2088000,618.171000
2089000,612.527000
2090000,605.279000
2091000,613.506000
2092000,639.410000
2093000,622.152000
2094000,613.984000
2095000,637.089000
2096000,627.044000
2097000,621.608000
2098000,624.199000
2099000,624.780000
2100000,629.993000
2101000,624.744000
2102000,639.676000
2103000,626.665000
2104000,640.867000
2105000,613.470000
2106000,637.755000
2107000,610.197000
2108000,614.981000
2109000,615.007000
2110000,630.640000
2111000,641.542000
2112000,630.823000
2113000,625.303000
2114000,621.601000
2115000,604.143000
2116000,629.055000
2117000,631.371000
2118000,629.780000
2119000,628.736000
2120000,657.253000
2121000,626.227000
2122000,629.212000
2123000,642.631000
2124000,642.172000
2125000,644.848000
2126000,624.477000
2127000,629.180000
2128000,622.791000
2129000,629.157000
2130000,634.234000
2131000,639.664000
2132000,644.449000
2133000,620.775000
2134000,617.730000
2135000,608.770000
2136000,621.756000
2137000,613.629000
2138000,618.668000
2139000,629.835000
2140000,625.445000
2141000,626.081000
2142000,636.337000
2143000,639.015000
2144000,624.367000
2145000,634.603000
2146000,627.721000
2147000,626.031000
2148000,632.036000
2149000,631.880000
2150000,631.678000
2151000,619.115000
2152000,639.656000
2153000,653.612000
2154000,611.548000
2155000,616.992000
2156000,628.577000
2157000,642.568000
2158000,630.356000
2159000,638.786000
2160000,626.767000
2161000,625.136000
2162000,638.246000
2163000,638.820000
2164000,628.649000
2165000,632.489000
2166000,623.698000
2167000,626.130000
2168000,637.125000
2169000,652.242000
2170000,634.272000
2171000,636.832000
2172000,629.710000
2173000,643.841000
2174000,650.027000
2175000,642.593000
2176000,628.792000
2177000,632.067000
2178000,649.203000
2179000,621.444000
2180000,630.029000
2181000,640.047000
2182000,633.321000
2183000,631.060000
2184000,638.528000
2185000,635.744000
2186000,622.866000
2187000,622.550000
2188000,630.717000
2189000,638.846000
2190000,620.260000
2191000,632.228000
2192000,633.224000
2193000,632.074000
2194000,616.505000
2195000,632.283000
2196000,647.918000
2197000,634.863000
2198000,640.686000
2199000,635.678000
2200000,643.499000
2201000,650.144000
2202000,655.277000
2203000,641.075000
2204000,641.498000
2205000,638.212000
2206000,617.078000
2207000,626.691000
2208000,643.142000
2209000,628.313000
2210000,651.478000
2211000,640.391000
2212000,630.705000
2213000,626.709000
2214000,641.971000
2215000,633.176000
2216000,640.638000
2217000,635.916000
2218000,611.219000
2219000,627.489000
2220000,662.948000
2221000,619.040000
2222000,640.623000
2223000,660.075000
2224000,637.716000
2225000,634.853000
2226000,638.334000
2227000,651.748000
2228000,634.021000
2229000,648.418000
2230000,641.703000
2231000,622.934000
2232000,650.228000
2233000,627.459000
2234000,634.862000
2235000,656.351000
2236000,626.960000
2237000,654.790000
2238000,618.983000
2239000,658.435000
2240000,650.027000
2241000,641.518000
2242000,652.585000
2243000,639.504000
2244000,656.209000
2245000,651.992000
2246000,637.195000
2247000,632.077000
2248000,640.803000
2249000,640.739000
2250000,640.349000
2251000,663.728000
2252000,646.846000
2253000,633.605000
2254000,649.451000
2255000,642.109000
2256000,631.992000
2257000,643.290000
2258000,664.995000
2259000,622.171000
2260000,629.336000
2261000,647.095000
2262000,624.369000
2263000,639.072000
2264000,644.996000
2265000,649.187000
2266000,644.891000
2267000,640.887000
2268000,628.410000
2269000,633.068000
2270000,638.546000
2271000,627.072000
2272000,648.390000
2273000,642.589000
2274000,661.217000
2275000,639.192000
2276000,637.517000
2277000,636.129000
2278000,654.274000
2279000,641.143000
2280000,670.200000
2281000,650.571000
2282000,656.812000
2283000,643.169000
2284000,643.762000
2285000,632.699000
2286000,653.138000
2287000,652.535000
2288000,655.855000
2289000,642.437000
2290000,650.355000
2291000,630.771000
2292000,667.355000
2293000,646.644000
2294000,630.396000
2295000,653.678000
2296000,650.448000
2297000,635.755000
2298000,665.796000
2299000,652.752000
2300000,651.349000
2301000,656.288000
2302000,653.881000
2303000,655.705000
2304000,671.340000
2305000,657.456000
2306000,660.944000
2307000,670.480000
2308000,657.854000
2309000,641.996000
2310000,646.956000
2311000,647.180000
2312000,635.962000
2313000,646.093000
2314000,646.801000
2315000,658.317000
2316000,655.313000
2317000,649.146000
2318000,652.375000
2319000,664.002000
2320000,633.486000
2321000,635.588000
2322000,630.470000
2323000,637.222000
2324000,645.917000
2325000,622.803000
2326000,675.279000
2327000,683.270000
2328000,651.810000
2329000,657.673000
2330000,671.014000
2331000,656.823000
2332000,656.612000
2333000,670.753000
2334000,637.551000
2335000,658.645000
2336000,650.925000
2337000,648.374000
2338000,665.099000
2339000,659.689000
2340000,680.241000
2341000,659.289000
2342000,647.885000
2343000,657.513000
2344000,640.420000
2345000,677.703000
2346000,657.259000
2347000,657.869000
2348000,664.497000
2349000,665.412000
2350000,636.904000
2351000,661.878000
2352000,672.903000
2353000,654.266000
2354000,678.985000
2355000,645.799000
2356000,652.278000
2357000,656.460000
2358000,659.119000
2359000,666.112000
2360000,653.820000
2361000,653.142000
2362000,663.281000
2363000,649.247000
2364000,675.882000
2365000,646.356000
2366000,655.193000
2367000,654.237000
2368000,663.138000
2369000,638.543000
2370000,670.451000
2371000,664.833000
2372000,647.792000
2373000,654.873000
2374000,653.459000
2375000,659.856000
2376000,678.952000
2377000,684.114000
2378000,663.536000
2379000,650.738000
2380000,666.188000
2381000,665.533000
2382000,654.789000
2383000,664.263000
2384000,639.883000
2385000,658.001000
2386000,656.704000
2387000,665.892000
2388000,682.584000
2389000,678.139000
2390000,658.781000
2391000,645.934000
2392000,654.368000
2393000,676.716000
2394000,661.588000
2395000,663.614000
2396000,651.277000
2397000,672.959000
2398000,657.068000
2399000,662.565000
2400000,667.382000
2401000,679.488000
2402000,647.987000
2403000,674.862000
2404000,650.320000
2405000,671.316000
2406000,659.181000
2407000,666.185000
2408000,652.194000
2409000,663.802000
2410000,655.982000
2411000,657.838000
2412000,675.779000
2413000,650.204000
2414000,677.942000
2415000,657.320000
2416000,657.204000
2417000,667.509000
2418000,661.357000
2419000,657.416000
2420000,669.999000
2421000,671.650000
2422000,680.142000
2423000,665.549000
2424000,650.664000
2425000,684.210000
2426000,655.939000
2427000,679.423000
